,date,ETH
664,2019-06-12 00:00:00,261.15000000
665,2019-06-13 00:00:00,254.67000000
666,2019-06-14 00:00:00,262.47000000
667,2019-06-15 00:00:00,267.82000000
668,2019-06-16 00:00:00,267.73000000
669,2019-06-17 00:00:00,273.16000000
670,2019-06-18 00:00:00,264.66000000
671,2019-06-19 00:00:00,268.14000000
672,2019-06-20 00:00:00,271.22000000
673,2019-06-21 00:00:00,294.35000000
674,2019-06-22 00:00:00,310.79000000
675,2019-06-23 00:00:00,308.52000000
676,2019-06-24 00:00:00,311.64000000
677,2019-06-25 00:00:00,318.26000000
678,2019-06-26 00:00:00,339.39000000
679,2019-06-27 00:00:00,298.35000000
680,2019-06-28 00:00:00,311.05000000
681,2019-06-29 00:00:00,317.62000000
682,2019-06-30 00:00:00,292.70000000
683,2019-07-01 00:00:00,295.07000000
684,2019-07-02 00:00:00,291.48000000
685,2019-07-03 00:00:00,301.14000000
686,2019-07-04 00:00:00,282.73000000
687,2019-07-05 00:00:00,287.47000000
688,2019-07-06 00:00:00,288.29000000
689,2019-07-07 00:00:00,304.72000000
690,2019-07-08 00:00:00,311.97000000
691,2019-07-09 00:00:00,307.46000000
692,2019-07-10 00:00:00,289.23000000
693,2019-07-11 00:00:00,268.63000000
694,2019-07-12 00:00:00,274.62000000
695,2019-07-13 00:00:00,268.79000000
696,2019-07-14 00:00:00,225.85000000
697,2019-07-15 00:00:00,228.20000000
698,2019-07-16 00:00:00,198.88000000
699,2019-07-17 00:00:00,210.81000000
700,2019-07-18 00:00:00,225.73000000
701,2019-07-19 00:00:00,220.73000000
702,2019-07-20 00:00:00,228.20000000
703,2019-07-21 00:00:00,225.38000000
704,2019-07-22 00:00:00,217.51000000
705,2019-07-23 00:00:00,212.48000000
706,2019-07-24 00:00:00,216.31000000
707,2019-07-25 00:00:00,219.14000000
708,2019-07-26 00:00:00,218.81000000
709,2019-07-27 00:00:00,207.30000000
710,2019-07-28 00:00:00,211.62000000
711,2019-07-29 00:00:00,210.89000000
712,2019-07-30 00:00:00,209.58000000
713,2019-07-31 00:00:00,218.42000000
714,2019-08-01 00:00:00,216.84000000
715,2019-08-02 00:00:00,217.61000000
716,2019-08-03 00:00:00,222.14000000
717,2019-08-04 00:00:00,221.79000000
718,2019-08-05 00:00:00,233.54000000
719,2019-08-06 00:00:00,226.28000000
720,2019-08-07 00:00:00,226.10000000
721,2019-08-08 00:00:00,221.39000000
722,2019-08-09 00:00:00,210.53000000
723,2019-08-10 00:00:00,206.48000000
724,2019-08-11 00:00:00,216.42000000
725,2019-08-12 00:00:00,211.41000000
726,2019-08-13 00:00:00,209.30000000
727,2019-08-14 00:00:00,187.10000000
728,2019-08-15 00:00:00,188.03000000
729,2019-08-16 00:00:00,184.88000000
730,2019-08-17 00:00:00,185.59000000
731,2019-08-18 00:00:00,194.33000000
732,2019-08-19 00:00:00,202.28000000
733,2019-08-20 00:00:00,196.60000000
734,2019-08-21 00:00:00,187.45000000
735,2019-08-22 00:00:00,190.35000000
736,2019-08-23 00:00:00,194.02000000
737,2019-08-24 00:00:00,190.60000000
738,2019-08-25 00:00:00,186.54000000
739,2019-08-26 00:00:00,188.67000000
740,2019-08-27 00:00:00,187.24000000
741,2019-08-28 00:00:00,173.03000000
742,2019-08-29 00:00:00,169.01000000
743,2019-08-30 00:00:00,168.50000000
744,2019-08-31 00:00:00,171.57000000
745,2019-09-01 00:00:00,170.74000000
746,2019-09-02 00:00:00,178.05000000
747,2019-09-03 00:00:00,178.75000000
748,2019-09-04 00:00:00,174.72000000
749,2019-09-05 00:00:00,173.75000000
750,2019-09-06 00:00:00,169.08000000
751,2019-09-07 00:00:00,177.62000000
752,2019-09-08 00:00:00,181.19000000
753,2019-09-09 00:00:00,180.54000000
754,2019-09-10 00:00:00,179.81000000
755,2019-09-11 00:00:00,178.28000000
756,2019-09-12 00:00:00,180.72000000
757,2019-09-13 00:00:00,180.95000000
758,2019-09-14 00:00:00,188.13000000
759,2019-09-15 00:00:00,189.03000000
760,2019-09-16 00:00:00,197.22000000
761,2019-09-17 00:00:00,207.84000000
762,2019-09-18 00:00:00,210.21000000
763,2019-09-19 00:00:00,220.24000000
764,2019-09-20 00:00:00,218.03000000
765,2019-09-21 00:00:00,215.05000000
766,2019-09-22 00:00:00,211.20000000
767,2019-09-23 00:00:00,201.29000000
768,2019-09-24 00:00:00,165.81000000
769,2019-09-25 00:00:00,169.96000000
770,2019-09-26 00:00:00,165.92000000
771,2019-09-27 00:00:00,173.79000000
772,2019-09-28 00:00:00,173.49000000
773,2019-09-29 00:00:00,169.24000000
774,2019-09-30 00:00:00,180.85000000
775,2019-10-01 00:00:00,175.66000000
776,2019-10-02 00:00:00,180.24000000
777,2019-10-03 00:00:00,174.69000000
778,2019-10-04 00:00:00,175.55000000
779,2019-10-05 00:00:00,176.25000000
780,2019-10-06 00:00:00,170.10000000
781,2019-10-07 00:00:00,179.85000000
782,2019-10-08 00:00:00,180.60000000
783,2019-10-09 00:00:00,192.62000000
784,2019-10-10 00:00:00,191.14000000
785,2019-10-11 00:00:00,180.72000000
786,2019-10-12 00:00:00,179.68000000
787,2019-10-13 00:00:00,180.99000000
788,2019-10-14 00:00:00,186.72000000
789,2019-10-15 00:00:00,180.49000000
790,2019-10-16 00:00:00,174.47000000
791,2019-10-17 00:00:00,177.16000000
792,2019-10-18 00:00:00,172.74000000
793,2019-10-19 00:00:00,171.79000000
794,2019-10-20 00:00:00,175.22000000
795,2019-10-21 00:00:00,173.98000000
796,2019-10-22 00:00:00,171.20000000
797,2019-10-23 00:00:00,162.35000000
798,2019-10-24 00:00:00,160.38000000
799,2019-10-25 00:00:00,181.50000000
800,2019-10-26 00:00:00,179.49000000
801,2019-10-27 00:00:00,183.75000000
802,2019-10-28 00:00:00,181.72000000
803,2019-10-29 00:00:00,190.46000000
804,2019-10-30 00:00:00,183.13000000
805,2019-10-31 00:00:00,182.18000000
806,2019-11-01 00:00:00,182.85000000
807,2019-11-02 00:00:00,182.91000000
808,2019-11-03 00:00:00,181.54000000
809,2019-11-04 00:00:00,185.71000000
810,2019-11-05 00:00:00,188.68000000
811,2019-11-06 00:00:00,191.16000000
812,2019-11-07 00:00:00,186.68000000
813,2019-11-08 00:00:00,183.74000000
814,2019-11-09 00:00:00,184.89000000
815,2019-11-10 00:00:00,188.96000000
816,2019-11-11 00:00:00,184.98000000
817,2019-11-12 00:00:00,187.09000000
818,2019-11-13 00:00:00,188.11000000
819,2019-11-14 00:00:00,184.92000000
820,2019-11-15 00:00:00,180.00000000
821,2019-11-16 00:00:00,182.37000000
822,2019-11-17 00:00:00,183.82000000
823,2019-11-18 00:00:00,178.20000000
824,2019-11-19 00:00:00,175.94000000
825,2019-11-20 00:00:00,174.72000000
826,2019-11-21 00:00:00,161.01000000
827,2019-11-22 00:00:00,149.56000000
828,2019-11-23 00:00:00,151.84000000
829,2019-11-24 00:00:00,139.96000000
830,2019-11-25 00:00:00,145.69000000
831,2019-11-26 00:00:00,147.47000000
832,2019-11-27 00:00:00,152.62000000
833,2019-11-28 00:00:00,150.72000000
834,2019-11-29 00:00:00,154.57000000
835,2019-11-30 00:00:00,151.37000000
836,2019-12-01 00:00:00,150.73000000
837,2019-12-02 00:00:00,148.65000000
838,2019-12-03 00:00:00,147.17000000
839,2019-12-04 00:00:00,145.38000000
840,2019-12-05 00:00:00,148.10000000
841,2019-12-06 00:00:00,148.45000000
842,2019-12-07 00:00:00,147.14000000
843,2019-12-08 00:00:00,150.44000000
844,2019-12-09 00:00:00,147.38000000
845,2019-12-10 00:00:00,145.56000000
846,2019-12-11 00:00:00,143.39000000
847,2019-12-12 00:00:00,144.87000000
848,2019-12-13 00:00:00,144.80000000
849,2019-12-14 00:00:00,141.79000000
850,2019-12-15 00:00:00,142.46000000
851,2019-12-16 00:00:00,132.73000000
852,2019-12-17 00:00:00,121.88000000
853,2019-12-18 00:00:00,132.78000000
854,2019-12-19 00:00:00,128.10000000
855,2019-12-20 00:00:00,128.19000000
856,2019-12-21 00:00:00,126.99000000
857,2019-12-22 00:00:00,132.09000000
858,2019-12-23 00:00:00,127.80000000
859,2019-12-24 00:00:00,127.75000000
860,2019-12-25 00:00:00,125.09000000
861,2019-12-26 00:00:00,125.58000000
862,2019-12-27 00:00:00,126.29000000
863,2019-12-28 00:00:00,128.11000000
864,2019-12-29 00:00:00,134.36000000
865,2019-12-30 00:00:00,131.59000000
866,2019-12-31 00:00:00,129.16000000
867,2020-01-01 00:00:00,130.77000000
868,2020-01-02 00:00:00,127.19000000
869,2020-01-03 00:00:00,134.35000000
870,2020-01-04 00:00:00,134.20000000
871,2020-01-05 00:00:00,135.37000000
872,2020-01-06 00:00:00,144.15000000
873,2020-01-07 00:00:00,142.80000000
874,2020-01-08 00:00:00,140.72000000
875,2020-01-09 00:00:00,137.74000000
876,2020-01-10 00:00:00,144.84000000
877,2020-01-11 00:00:00,142.38000000
878,2020-01-12 00:00:00,146.54000000
879,2020-01-13 00:00:00,143.58000000
880,2020-01-14 00:00:00,165.64000000
881,2020-01-15 00:00:00,166.40000000
882,2020-01-16 00:00:00,164.21000000
883,2020-01-17 00:00:00,169.85000000
884,2020-01-18 00:00:00,174.14000000
885,2020-01-19 00:00:00,166.79000000
886,2020-01-20 00:00:00,166.87000000
887,2020-01-21 00:00:00,169.49000000
888,2020-01-22 00:00:00,168.07000000
889,2020-01-23 00:00:00,162.81000000
890,2020-01-24 00:00:00,162.54000000
891,2020-01-25 00:00:00,160.35000000
892,2020-01-26 00:00:00,167.86000000
893,2020-01-27 00:00:00,170.08000000
894,2020-01-28 00:00:00,175.64000000
895,2020-01-29 00:00:00,173.72000000
896,2020-01-30 00:00:00,184.69000000
897,2020-01-31 00:00:00,179.99000000
898,2020-02-01 00:00:00,183.60000000
899,2020-02-02 00:00:00,188.44000000
900,2020-02-03 00:00:00,189.69000000
901,2020-02-04 00:00:00,188.91000000
902,2020-02-05 00:00:00,203.78000000
903,2020-02-06 00:00:00,213.19000000
904,2020-02-07 00:00:00,223.33000000
905,2020-02-08 00:00:00,223.05000000
906,2020-02-09 00:00:00,228.49000000
907,2020-02-10 00:00:00,222.89000000
908,2020-02-11 00:00:00,236.69000000
909,2020-02-12 00:00:00,265.74000000
910,2020-02-13 00:00:00,268.32000000
911,2020-02-14 00:00:00,285.15000000
912,2020-02-15 00:00:00,264.88000000
913,2020-02-16 00:00:00,258.85000000
914,2020-02-17 00:00:00,267.85000000
915,2020-02-18 00:00:00,282.61000000
916,2020-02-19 00:00:00,258.45000000
917,2020-02-20 00:00:00,256.96000000
918,2020-02-21 00:00:00,265.27000000
919,2020-02-22 00:00:00,261.57000000
920,2020-02-23 00:00:00,274.48000000
921,2020-02-24 00:00:00,265.52000000
922,2020-02-25 00:00:00,246.67000000
923,2020-02-26 00:00:00,223.93000000
924,2020-02-27 00:00:00,227.79000000
925,2020-02-28 00:00:00,226.76000000
926,2020-02-29 00:00:00,217.21000000
927,2020-03-01 00:00:00,217.81000000
928,2020-03-02 00:00:00,231.97000000
929,2020-03-03 00:00:00,223.91000000
930,2020-03-04 00:00:00,224.26000000
931,2020-03-05 00:00:00,228.38000000
932,2020-03-06 00:00:00,244.88000000
933,2020-03-07 00:00:00,237.23000000
934,2020-03-08 00:00:00,199.43000000
935,2020-03-09 00:00:00,202.81000000
936,2020-03-10 00:00:00,200.70000000
937,2020-03-11 00:00:00,194.61000000
938,2020-03-12 00:00:00,107.82000000
939,2020-03-13 00:00:00,134.06000000
940,2020-03-14 00:00:00,122.54000000
941,2020-03-15 00:00:00,123.78000000
942,2020-03-16 00:00:00,111.02000000
943,2020-03-17 00:00:00,115.67000000
944,2020-03-18 00:00:00,118.11000000
945,2020-03-19 00:00:00,136.30000000
946,2020-03-20 00:00:00,133.48000000
947,2020-03-21 00:00:00,132.66000000
948,2020-03-22 00:00:00,122.32000000
949,2020-03-23 00:00:00,135.92000000
950,2020-03-24 00:00:00,138.42000000
951,2020-03-25 00:00:00,136.10000000
952,2020-03-26 00:00:00,138.40000000
953,2020-03-27 00:00:00,131.33000000
954,2020-03-28 00:00:00,130.98000000
955,2020-03-29 00:00:00,124.50000000
956,2020-03-30 00:00:00,132.06000000
957,2020-03-31 00:00:00,132.72000000
958,2020-04-01 00:00:00,135.69000000
959,2020-04-02 00:00:00,141.28000000
960,2020-04-03 00:00:00,141.31000000
961,2020-04-04 00:00:00,144.10000000
962,2020-04-05 00:00:00,142.68000000
963,2020-04-06 00:00:00,171.32000000
964,2020-04-07 00:00:00,164.63000000
965,2020-04-08 00:00:00,173.11000000
966,2020-04-09 00:00:00,169.52000000
967,2020-04-10 00:00:00,157.81000000
968,2020-04-11 00:00:00,158.33000000
969,2020-04-12 00:00:00,158.59000000
970,2020-04-13 00:00:00,156.29000000
971,2020-04-14 00:00:00,158.45000000
972,2020-04-15 00:00:00,152.73000000
973,2020-04-16 00:00:00,172.29000000
974,2020-04-17 00:00:00,170.69000000
975,2020-04-18 00:00:00,187.40000000
976,2020-04-19 00:00:00,180.03000000
977,2020-04-20 00:00:00,170.20000000
978,2020-04-21 00:00:00,170.74000000
979,2020-04-22 00:00:00,182.70000000
980,2020-04-23 00:00:00,185.51000000
981,2020-04-24 00:00:00,187.59000000
982,2020-04-25 00:00:00,194.21000000
983,2020-04-26 00:00:00,197.38000000
984,2020-04-27 00:00:00,196.34000000
985,2020-04-28 00:00:00,196.24000000
986,2020-04-29 00:00:00,215.36000000
987,2020-04-30 00:00:00,206.08000000
988,2020-05-01 00:00:00,212.02000000
989,2020-05-02 00:00:00,213.90000000
990,2020-05-03 00:00:00,209.86000000
991,2020-05-04 00:00:00,206.48000000
992,2020-05-05 00:00:00,205.29000000
993,2020-05-06 00:00:00,198.97000000
994,2020-05-07 00:00:00,212.00000000
995,2020-05-08 00:00:00,211.31000000
996,2020-05-09 00:00:00,210.07000000
997,2020-05-10 00:00:00,187.54000000
998,2020-05-11 00:00:00,185.73000000
999,2020-05-12 00:00:00,189.76000000
1000,2020-05-13 00:00:00,199.58000000
1001,2020-05-14 00:00:00,203.29000000
1002,2020-05-15 00:00:00,194.86000000
1003,2020-05-16 00:00:00,200.45000000
1004,2020-05-17 00:00:00,207.00000000
1005,2020-05-18 00:00:00,214.91000000
1006,2020-05-19 00:00:00,214.58000000
1007,2020-05-20 00:00:00,209.98000000
1008,2020-05-21 00:00:00,198.74000000
1009,2020-05-22 00:00:00,207.36000000
1010,2020-05-23 00:00:00,206.60000000
1011,2020-05-24 00:00:00,199.90000000
1012,2020-05-25 00:00:00,204.15000000
1013,2020-05-26 00:00:00,200.89000000
1014,2020-05-27 00:00:00,208.29000000
1015,2020-05-28 00:00:00,220.21000000
1016,2020-05-29 00:00:00,220.67000000
1017,2020-05-30 00:00:00,243.66000000
1018,2020-05-31 00:00:00,231.57000000
1019,2020-06-01 00:00:00,248.23000000
1020,2020-06-02 00:00:00,237.71000000
1021,2020-06-03 00:00:00,244.52000000
1022,2020-06-04 00:00:00,243.21000000
1023,2020-06-05 00:00:00,240.03000000
1024,2020-06-06 00:00:00,241.94000000
1025,2020-06-07 00:00:00,244.56000000
1026,2020-06-08 00:00:00,246.40000000
1027,2020-06-09 00:00:00,243.80000000
1028,2020-06-10 00:00:00,247.78000000
1029,2020-06-11 00:00:00,230.51000000
1030,2020-06-12 00:00:00,237.55000000
1031,2020-06-13 00:00:00,238.11000000
1032,2020-06-14 00:00:00,231.77000000
1033,2020-06-15 00:00:00,230.86000000
1034,2020-06-16 00:00:00,235.30000000
1035,2020-06-17 00:00:00,233.82000000
1036,2020-06-18 00:00:00,231.27000000
1037,2020-06-19 00:00:00,229.00000000
1038,2020-06-20 00:00:00,228.89000000
1039,2020-06-21 00:00:00,228.04000000
1040,2020-06-22 00:00:00,243.13000000
1041,2020-06-23 00:00:00,243.14000000
1042,2020-06-24 00:00:00,234.58000000
1043,2020-06-25 00:00:00,232.50000000
1044,2020-06-26 00:00:00,229.64000000
1045,2020-06-27 00:00:00,220.94000000
1046,2020-06-28 00:00:00,224.93000000
1047,2020-06-29 00:00:00,227.93000000
1048,2020-06-30 00:00:00,225.60000000
1049,2020-07-01 00:00:00,230.99000000
1050,2020-07-02 00:00:00,226.46000000
1051,2020-07-03 00:00:00,224.87000000
1052,2020-07-04 00:00:00,229.17000000
1053,2020-07-05 00:00:00,227.56000000
1054,2020-07-06 00:00:00,241.60000000
1055,2020-07-07 00:00:00,239.39000000
1056,2020-07-08 00:00:00,246.95000000
1057,2020-07-09 00:00:00,241.98000000
1058,2020-07-10 00:00:00,241.26000000
1059,2020-07-11 00:00:00,239.19000000
1060,2020-07-12 00:00:00,242.79000000
1061,2020-07-13 00:00:00,239.50000000
1062,2020-07-14 00:00:00,240.44000000
1063,2020-07-15 00:00:00,238.61000000
1064,2020-07-16 00:00:00,233.57000000
1065,2020-07-17 00:00:00,232.67000000
1066,2020-07-18 00:00:00,235.67000000
1067,2020-07-19 00:00:00,239.11000000
1068,2020-07-20 00:00:00,236.01000000
1069,2020-07-21 00:00:00,245.59000000
1070,2020-07-22 00:00:00,263.74000000
1071,2020-07-23 00:00:00,275.30000000
1072,2020-07-24 00:00:00,279.15000000
1073,2020-07-25 00:00:00,305.26000000
1074,2020-07-26 00:00:00,311.00000000
1075,2020-07-27 00:00:00,321.93000000
1076,2020-07-28 00:00:00,316.77000000
1077,2020-07-29 00:00:00,317.71000000
1078,2020-07-30 00:00:00,334.87000000
1079,2020-07-31 00:00:00,346.33000000
1080,2020-08-01 00:00:00,387.00000000
1081,2020-08-02 00:00:00,372.42000000
1082,2020-08-03 00:00:00,385.94000000
1083,2020-08-04 00:00:00,389.61000000
1084,2020-08-05 00:00:00,400.72000000
1085,2020-08-06 00:00:00,394.77000000
1086,2020-08-07 00:00:00,379.34000000
1087,2020-08-08 00:00:00,397.03000000
1088,2020-08-09 00:00:00,390.14000000
1089,2020-08-10 00:00:00,395.44000000
1090,2020-08-11 00:00:00,379.00000000
1091,2020-08-12 00:00:00,387.18000000
1092,2020-08-13 00:00:00,424.54000000
1093,2020-08-14 00:00:00,438.11000000
1094,2020-08-15 00:00:00,432.32000000
1095,2020-08-16 00:00:00,433.62000000
1096,2020-08-17 00:00:00,430.89000000
1097,2020-08-18 00:00:00,421.95000000
1098,2020-08-19 00:00:00,407.46000000
1099,2020-08-20 00:00:00,415.94000000
1100,2020-08-21 00:00:00,387.97000000
1101,2020-08-22 00:00:00,395.24000000
1102,2020-08-23 00:00:00,390.71000000
1103,2020-08-24 00:00:00,407.68000000
1104,2020-08-25 00:00:00,382.93000000
1105,2020-08-26 00:00:00,385.81000000
1106,2020-08-27 00:00:00,383.27000000
1107,2020-08-28 00:00:00,395.11000000
1108,2020-08-29 00:00:00,398.65000000
1109,2020-08-30 00:00:00,428.94000000
1110,2020-08-31 00:00:00,433.79000000
1111,2020-09-01 00:00:00,475.40000000
1112,2020-09-02 00:00:00,439.50000000
1113,2020-09-03 00:00:00,381.40000000
1114,2020-09-04 00:00:00,385.26000000
1115,2020-09-05 00:00:00,335.01000000
1116,2020-09-06 00:00:00,352.80000000
1117,2020-09-07 00:00:00,353.59000000
1118,2020-09-08 00:00:00,337.39000000
1119,2020-09-09 00:00:00,350.85000000
1120,2020-09-10 00:00:00,367.93000000
1121,2020-09-11 00:00:00,373.63000000
1122,2020-09-12 00:00:00,387.78000000
1123,2020-09-13 00:00:00,366.42000000
1124,2020-09-14 00:00:00,377.12000000
1125,2020-09-15 00:00:00,364.06000000
1126,2020-09-16 00:00:00,365.11000000
1127,2020-09-17 00:00:00,389.36000000
1128,2020-09-18 00:00:00,384.39000000
1129,2020-09-19 00:00:00,385.25000000
1130,2020-09-20 00:00:00,371.04000000
1131,2020-09-21 00:00:00,340.36000000
1132,2020-09-22 00:00:00,344.21000000
1133,2020-09-23 00:00:00,320.72000000
1134,2020-09-24 00:00:00,348.97000000
1135,2020-09-25 00:00:00,351.92000000
1136,2020-09-26 00:00:00,353.92000000
1137,2020-09-27 00:00:00,357.49000000
1138,2020-09-28 00:00:00,353.96000000
1139,2020-09-29 00:00:00,359.79000000
1140,2020-09-30 00:00:00,359.83000000
1141,2020-10-01 00:00:00,352.85000000
1142,2020-10-02 00:00:00,345.60000000
1143,2020-10-03 00:00:00,345.95000000
1144,2020-10-04 00:00:00,352.37000000
1145,2020-10-05 00:00:00,353.62000000
1146,2020-10-06 00:00:00,340.75000000
1147,2020-10-07 00:00:00,341.58000000
1148,2020-10-08 00:00:00,350.95000000
1149,2020-10-09 00:00:00,365.02000000
1150,2020-10-10 00:00:00,370.52000000
1151,2020-10-11 00:00:00,374.16000000
1152,2020-10-12 00:00:00,386.51000000
1153,2020-10-13 00:00:00,381.04000000
1154,2020-10-14 00:00:00,378.69000000
1155,2020-10-15 00:00:00,377.64000000
1156,2020-10-16 00:00:00,365.50000000
1157,2020-10-17 00:00:00,368.32000000
1158,2020-10-18 00:00:00,378.11000000
1159,2020-10-19 00:00:00,379.30000000
1160,2020-10-20 00:00:00,368.52000000
1161,2020-10-21 00:00:00,390.38000000
1162,2020-10-22 00:00:00,413.98000000
1163,2020-10-23 00:00:00,409.11000000
1164,2020-10-24 00:00:00,412.14000000
1165,2020-10-25 00:00:00,405.86000000
1166,2020-10-26 00:00:00,392.52000000
1167,2020-10-27 00:00:00,403.45000000
1168,2020-10-28 00:00:00,388.23000000
1169,2020-10-29 00:00:00,387.13000000
1170,2020-10-30 00:00:00,382.49000000
1171,2020-10-31 00:00:00,386.46000000
1172,2020-11-01 00:00:00,396.67000000
1173,2020-11-02 00:00:00,383.02000000
1174,2020-11-03 00:00:00,387.88000000
1175,2020-11-04 00:00:00,402.49000000
1176,2020-11-05 00:00:00,416.69000000
1177,2020-11-06 00:00:00,455.91000000
1178,2020-11-07 00:00:00,435.21000000
1179,2020-11-08 00:00:00,454.30000000
1180,2020-11-09 00:00:00,444.32000000
1181,2020-11-10 00:00:00,450.34000000
1182,2020-11-11 00:00:00,463.09000000
1183,2020-11-12 00:00:00,462.39000000
1184,2020-11-13 00:00:00,476.43000000
1185,2020-11-14 00:00:00,460.89000000
1186,2020-11-15 00:00:00,448.08000000
1187,2020-11-16 00:00:00,460.55000000
1188,2020-11-17 00:00:00,482.15000000
1189,2020-11-18 00:00:00,478.41000000
1190,2020-11-19 00:00:00,471.25000000
1191,2020-11-20 00:00:00,510.12000000
1192,2020-11-21 00:00:00,552.35000000
1193,2020-11-22 00:00:00,560.03000000
1194,2020-11-23 00:00:00,608.58000000
1195,2020-11-24 00:00:00,604.97000000
1196,2020-11-25 00:00:00,569.50000000
1197,2020-11-26 00:00:00,519.83000000
1198,2020-11-27 00:00:00,518.68000000
1199,2020-11-28 00:00:00,537.52000000
1200,2020-11-29 00:00:00,576.30000000
1201,2020-11-30 00:00:00,616.66000000
1202,2020-12-01 00:00:00,585.26000000
1203,2020-12-02 00:00:00,596.89000000
1204,2020-12-03 00:00:00,615.85000000
1205,2020-12-04 00:00:00,567.24000000
1206,2020-12-05 00:00:00,596.80000000
1207,2020-12-06 00:00:00,601.54000000
1208,2020-12-07 00:00:00,591.28000000
1209,2020-12-08 00:00:00,554.94000000
1210,2020-12-09 00:00:00,573.09000000
1211,2020-12-10 00:00:00,558.99000000
1212,2020-12-11 00:00:00,544.43000000
1213,2020-12-12 00:00:00,568.04000000
1214,2020-12-13 00:00:00,590.70000000
1215,2020-12-14 00:00:00,586.29000000
1216,2020-12-15 00:00:00,588.64000000
1217,2020-12-16 00:00:00,637.18000000
1218,2020-12-17 00:00:00,642.70000000
1219,2020-12-18 00:00:00,653.85000000
1220,2020-12-19 00:00:00,658.03000000
1221,2020-12-20 00:00:00,638.18000000
1222,2020-12-21 00:00:00,607.58000000
1223,2020-12-22 00:00:00,636.45000000
1224,2020-12-23 00:00:00,585.56000000
1225,2020-12-24 00:00:00,612.31000000
1226,2020-12-25 00:00:00,626.82000000
1227,2020-12-26 00:00:00,637.44000000
1228,2020-12-27 00:00:00,685.11000000
1229,2020-12-28 00:00:00,730.41000000
1230,2020-12-29 00:00:00,732.00000000
1231,2020-12-30 00:00:00,752.17000000
1232,2020-12-31 00:00:00,736.42000000
1233,2021-01-01 00:00:00,728.91000000
1234,2021-01-02 00:00:00,774.56000000
1235,2021-01-03 00:00:00,978.28000000
1236,2021-01-04 00:00:00,1041.43000000
1237,2021-01-05 00:00:00,1099.56000000
1238,2021-01-06 00:00:00,1208.42000000
1239,2021-01-07 00:00:00,1224.87000000
1240,2021-01-08 00:00:00,1216.93000000
1241,2021-01-09 00:00:00,1276.00000000
1242,2021-01-10 00:00:00,1254.25000000
1243,2021-01-11 00:00:00,1087.01000000
1244,2021-01-12 00:00:00,1050.16000000
1245,2021-01-13 00:00:00,1129.89000000
1246,2021-01-14 00:00:00,1231.62000000
1247,2021-01-15 00:00:00,1168.53000000
1248,2021-01-16 00:00:00,1227.83000000
1249,2021-01-17 00:00:00,1232.45000000
1250,2021-01-18 00:00:00,1258.45000000
1251,2021-01-19 00:00:00,1365.36000000
1252,2021-01-20 00:00:00,1376.99000000
1253,2021-01-21 00:00:00,1110.96000000
1254,2021-01-22 00:00:00,1232.62000000
1255,2021-01-23 00:00:00,1233.60000000
1256,2021-01-24 00:00:00,1392.51000000
1257,2021-01-25 00:00:00,1317.88000000
1258,2021-01-26 00:00:00,1365.97000000
1259,2021-01-27 00:00:00,1239.03000000
1260,2021-01-28 00:00:00,1329.69000000
1261,2021-01-29 00:00:00,1379.50000000
1262,2021-01-30 00:00:00,1378.05000000
1263,2021-01-31 00:00:00,1312.55000000
1264,2021-02-01 00:00:00,1374.17000000
1265,2021-02-02 00:00:00,1511.87000000
1266,2021-02-03 00:00:00,1664.49000000
1267,2021-02-04 00:00:00,1595.67000000
1268,2021-02-05 00:00:00,1719.19000000
1269,2021-02-06 00:00:00,1676.35000000
1270,2021-02-07 00:00:00,1611.62000000
1271,2021-02-08 00:00:00,1750.15000000
1272,2021-02-09 00:00:00,1769.13000000
1273,2021-02-10 00:00:00,1740.78000000
1274,2021-02-11 00:00:00,1785.62000000
1275,2021-02-12 00:00:00,1840.26000000
1276,2021-02-13 00:00:00,1814.96000000
1277,2021-02-14 00:00:00,1800.42000000
1278,2021-02-15 00:00:00,1779.25000000
1279,2021-02-16 00:00:00,1781.99000000
1280,2021-02-17 00:00:00,1849.88000000
1281,2021-02-18 00:00:00,1939.61000000
1282,2021-02-19 00:00:00,1955.00000000
1283,2021-02-20 00:00:00,1913.00000000
1284,2021-02-21 00:00:00,1933.53000000
1285,2021-02-22 00:00:00,1777.58000000
1286,2021-02-23 00:00:00,1577.89000000
1287,2021-02-24 00:00:00,1623.39000000
1288,2021-02-25 00:00:00,1481.75000000
1289,2021-02-26 00:00:00,1444.59000000
1290,2021-02-27 00:00:00,1458.13000000
1291,2021-02-28 00:00:00,1419.18000000
1292,2021-03-01 00:00:00,1569.86000000
1293,2021-03-02 00:00:00,1486.78000000
1294,2021-03-03 00:00:00,1567.69000000
1295,2021-03-04 00:00:00,1539.23000000
1296,2021-03-05 00:00:00,1528.31000000
1297,2021-03-06 00:00:00,1650.35000000
1298,2021-03-07 00:00:00,1726.16000000
1299,2021-03-08 00:00:00,1833.18000000
1300,2021-03-09 00:00:00,1870.51000000
1301,2021-03-10 00:00:00,1795.12000000
1302,2021-03-11 00:00:00,1825.78000000
1303,2021-03-12 00:00:00,1766.10000000
1304,2021-03-13 00:00:00,1922.35000000
1305,2021-03-14 00:00:00,1848.10000000
1306,2021-03-15 00:00:00,1793.48000000
1307,2021-03-16 00:00:00,1805.12000000
1308,2021-03-17 00:00:00,1823.58000000
1309,2021-03-18 00:00:00,1776.08000000
1310,2021-03-19 00:00:00,1809.10000000
